ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
46632742,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632677,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632678,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632679,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632680,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632681,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632682,2664784,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632686,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46632693,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46827453,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/13 21:18:45,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
46827454,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/13 21:18:45,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47130993,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 12:54:20,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47130994,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 12:54:20,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47131109,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 12:45:02,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47137067,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 20:00:11,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47137068,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 20:00:11,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47137069,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 20:00:11,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47137070,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 20:00:11,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
47137141,2664784,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/04 20:00:11,Rubiga G,2026/03/05 23:44:06,Valid,Will Not Fix,33.71%,33.33%,active
